rk,name,team,era,w,l,app,gs,sv,ip,h,r,er,bb,k,k_9,hr,whip,bf,wp,hbp,season,player_type,ip_raw,bb_9,hr_9,h_9,k_bb,k_pct,bb_pct,k_minus_bb_pct,gs_pct,league_era,league_fip_component,fip_constant,fip,pitcher_role,eligible,k_bb_pct,era_score,fip_score,whip_score,command_score,workload_score,pitcher_score_0_1,reliability,pitcher_signal,pitcher_z,pitcher_scout_grade
64,B Eglite,Oakland Ballers,3.55,5,0,26,1,0,50.666666666666664,40,20,20,19,55,9.77,4,1.16,213,4,4,2024,pitcher,50.2,3.375,0.7105263157894737,7.105263157894737,2.8947368421052633,0.25821596244131456,0.0892018779342723,0.16901408450704225,0.038461538461538464,6.322036836403034,1.6614084507042253,4.660628385698809,4.877733648856704,Reliever,TRUE,0.16901408450704225,0.9147727272727273,0.9166666666666666,0.9770114942528736,0.8764705882352941,0.6420454545454546,0.8731846610117402,0.628099173553719,0.2343969771643988,1.787731357792488,55
65,E Gill,Ogden Raptors,9.36,6,2,11,10,0,50,77,55,52,33,45,8.1,15,2.2,258,1,3,2024,pitcher,50,5.94,2.7,13.86,1.3636363636363635,0.1744186046511628,0.12790697674418605,0.04651162790697674,0.9090909090909091,6.322036836403034,1.6614084507042253,4.660628385698809,8.920628385698809,Starter,TRUE,0.046511627906976744,0.17045454545454544,0.0625,0.1781609195402299,0.2647058823529412,0.6363636363636364,0.2167799956973385,0.625,-0.1770125026891634,-1.718539849618486,25
66,D Cherry,Rocky Mountain Vibes,7.97,2,5,25,5,1,49.666666666666664,67,50,44,38,48,8.7,8,2.11,259,14,9,2024,pitcher,49.2,6.885906040268456,1.4496644295302017,12.140939597315436,1.263157894736842,0.18532818532818532,0.14671814671814673,0.03861003861003859,0.2,6.322036836403034,1.6614084507042253,4.660628385698809,7.660628385698809,Reliever,TRUE,0.03861003861003861,0.2784090909090909,0.20833333333333334,0.20689655172413793,0.2235294117647059,0.6306818181818182,0.2850925072223247,0.6234309623430963,-0.1339799850371281,-1.3517916704578072,30
67,D Baird,Idaho Falls Chukars,7.53,0,1,27,0,0,49,68,46,41,23,44,8.08,8,1.86,237,9,7,2024,pitcher,49,4.224489795918367,1.469387755102041,12.489795918367347,1.9130434782608696,0.18565400843881855,0.0970464135021097,0.08860759493670887,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.823893691821258,Reliever,TRUE,0.08860759493670886,0.3409090909090909,0.4097222222222222,0.41379310344827586,0.5,0.6193181818181818,0.4493022901428073,0.620253164556962,-0.031445414974714446,-0.4779323444596066,35
67,K Carrillo,Great Falls Voyagers,7.9,0,6,18,7,0,49,66,58,43,45,47,8.63,8,2.27,273,19,11,2024,pitcher,49,8.26530612244898,1.469387755102041,12.122448979591836,1.0444444444444445,0.17216117216117216,0.16483516483516483,0.00732600732600732,0.3888888888888889,6.322036836403034,1.6614084507042253,4.660628385698809,8.293281446923299,Reliever,TRUE,0.007326007326007326,0.2840909090909091,0.1111111111111111,0.15517241379310345,0.14705882352941177,0.6193181818181818,0.22488481416600076,0.620253164556962,-0.1706410646312147,-1.6642387435274457,25
69,J Clark,Missoula PaddleHeads,10.73,2,2,12,11,0,48.666666666666664,70,61,58,28,49,9.06,13,2.01,241,5,8,2024,pitcher,48.2,5.178082191780822,2.404109589041096,12.945205479452056,1.75,0.2033195020746888,0.11618257261410787,0.08713692946058091,0.9166666666666666,6.322036836403034,1.6614084507042253,4.660628385698809,8.338710577479631,Starter,TRUE,0.08713692946058091,0.11931818181818182,0.09722222222222222,0.27011494252873564,0.49411764705882355,0.6136363636363636,0.274667094371709,0.6186440677966102,-0.13940086534631563,-1.3979915697739114,30
70,D Landis,Colorado Springs Sky Sox,4.21,4,3,45,0,13,47,46,23,22,19,50,9.57,5,1.38,209,10,8,2024,pitcher,47,3.638297872340426,0.9574468085106383,8.808510638297872,2.6315789473684212,0.23923444976076555,0.09090909090909093,0.14832535885167464,0,6.322036836403034,1.6614084507042253,4.660628385698809,5.639351789954128,Reliever,TRUE,0.14832535885167464,0.8579545454545454,0.7291666666666666,0.8505747126436781,0.7941176470588235,0.6079545454545454,0.7554340309791628,0.6103896103896104,0.15591427864961888,1.118856089822879,50
71,R Fields,Missoula PaddleHeads,9.84,1,3,15,11,0,46.666666666666664,69,58,51,24,47,9.06,11,1.99,235,4,3,2024,pitcher,46.2,4.628571428571429,2.121428571428571,13.307142857142855,1.9583333333333333,0.2,0.10212765957446808,0.09787234042553192,0.7333333333333333,6.322036836403034,1.6614084507042253,4.660628385698809,7.446342671413095,Starter,TRUE,0.09787234042553192,0.14204545454545456,0.24305555555555555,0.28735632183908044,0.5294117647058824,0.6022727272727273,0.343487934620034,0.6086956521739131,-0.09526821370954451,-1.021867408036588,30
72,C David,Oakland Ballers,3.3,4,0,22,7,7,46.333333333333336,37,20,17,15,39,7.58,4,1.12,191,4,5,2024,pitcher,46.1,2.913669064748201,0.776978417266187,7.18705035971223,2.6,0.20418848167539264,0.078534031413612565,0.1256544502617801,0.3181818181818182,6.322036836403034,1.6614084507042253,4.660628385698809,5.3944413353390965,Reliever,TRUE,0.1256544502617801,0.9318181818181818,0.8194444444444444,0.9885057471264368,0.6823529411764706,0.5965909090909091,0.7923603043620792,0.6069868995633187,0.17745887470012664,1.302471685734971,50
73,C Langrell,Yuba-Sutter Freebirds,1.97,2,1,38,0,4,45.666666666666664,35,11,10,6,46,9.07,3,0.9,179,2,2,2024,pitcher,45.2,1.1824817518248176,0.5912408759124088,6.897810218978103,7.666666666666667,0.2569832402234637,0.0335195530726257,0.223463687150838,0,6.322036836403034,1.6614084507042253,4.660628385698809,4.025591889348444,Reliever,TRUE,0.22346368715083798,0.9715909090909091,0.9930555555555556,1,0.9647058823529412,0.5909090909090909,0.9245383986928105,0.6035242290748899,0.2562192097837667,1.9737131342502134,55
74,E Alfonzo,Boise Hawks,6.95,1,3,27,3,2,45.333333333333336,51,37,35,28,62,12.31,4,1.74,212,8,5,2024,pitcher,45.1,5.5588235294117645,0.7941176470588235,10.125,2.2142857142857144,0.29245283018867924,0.1320754716981132,0.16037735849056603,0.1111111111111111,6.322036836403034,1.6614084507042253,4.660628385698809,5.256216620992927,Reliever,TRUE,0.16037735849056603,0.4602272727272727,0.8472222222222222,0.5172413793103449,0.8352941176470589,0.5852272727272727,0.7144900321675169,0.6017699115044247,0.12907364767602789,0.8901045996896348,45
75,J McCaskey,Colorado Springs Sky Sox,5.44,2,1,35,1,0,44.666666666666664,53,31,27,23,44,8.87,8,1.7,209,6,5,2024,pitcher,44.2,4.634328358208956,1.611940298507463,10.679104477611942,1.9130434782608696,0.21052631578947367,0.11004784688995216,0.10047846889952151,0.02857142857142857,6.322036836403034,1.6614084507042253,4.660628385698809,6.899434355848063,Reliever,TRUE,0.10047846889952153,0.6477272727272727,0.3611111111111111,0.5632183908045977,0.5529411764705883,0.5795454545454546,0.49544542790993096,0.5982142857142858,-0.0027246100895948738,-0.23315691716948286,40
76,T Robertson,Great Falls Voyagers,7.71,2,3,23,1,0,44.333333333333336,60,45,38,32,48,9.74,5,2.08,227,8,2,2024,pitcher,44.1,6.496240601503759,1.0150375939849623,12.180451127819548,1.5,0.21145374449339208,0.14096916299559473,0.07048458149779735,0.043478260869565216,6.322036836403034,1.6614084507042253,4.660628385698809,6.262132145097305,Reliever,TRUE,0.07048458149779736,0.32386363636363635,0.5763888888888888,0.22413793103448276,0.40588235294117647,0.5738636363636364,0.46880491015632997,0.5964125560538116,-0.01860514326999154,-0.36850007034276133,35
77,A McEvoy,Glacier Range Riders,5.11,1,1,29,1,0,44,36,27,25,31,69,14.11,2,1.52,209,12,10,2024,pitcher,44,6.340909090909091,0.4090909090909091,7.363636363636363,2.225806451612903,0.33014354066985646,0.14832535885167464,0.18181818181818185,0.034482758620689655,6.322036836403034,1.6614084507042253,4.660628385698809,4.910628385698809,Reliever,TRUE,0.18181818181818182,0.7215909090909091,0.8888888888888888,0.7413793103448276,0.888235294117647,0.5681818181818182,0.8008064545044767,0.5945945945945946,0.1788578918675267,1.3143949248749016,50
78,L Schafer,Boise Hawks,8.37,0,5,9,9,0,43,64,42,40,20,34,7.12,6,1.95,207,2,2,2024,pitcher,43,4.186046511627907,1.255813953488372,13.395348837209305,1.7,0.1642512077294686,0.0966183574879227,0.0676328502415459,1,6.322036836403034,1.6614084507042253,4.660628385698809,6.428070246163925,Starter,TRUE,0.06763285024154589,0.23295454545454544,0.5208333333333334,0.3275862068965517,0.38823529411764707,0.5454545454545454,0.43550037648288153,0.589041095890411,-0.03799292892104238,-0.5337340718245251,35
78,D Schorie,Grand Junction Jackalopes,10.26,1,3,15,5,0,43,65,55,49,33,32,6.7,10,2.28,225,3,6,2024,pitcher,43,6.906976744186046,2.0930232558139537,13.604651162790695,0.9696969696969696,0.14222222222222222,0.14666666666666667,-0.00444444444444444,0.3333333333333333,6.322036836403034,1.6614084507042253,4.660628385698809,8.916442339187181,Reliever,TRUE,-0.0044444444444444444,0.125,0.06944444444444445,0.14942528735632185,0.11176470588235295,0.5454545454545454,0.16564142950806238,0.589041095890411,-0.19695093878292216,-1.8884668148921928,25
78,S Spencer,Billings Mustangs,5.23,2,4,8,8,0,43,48,28,25,11,37,7.74,4,1.37,186,5,NA,2024,pitcher,43,2.302325581395349,0.8372093023255814,10.046511627906977,3.363636363636364,0.1989247311827957,0.05913978494623656,0.13978494623655913,1,6.322036836403034,1.6614084507042253,4.660628385698809,NA,Starter,TRUE,0.13978494623655913,0.6875,0.5,0.8563218390804598,0.7411764705882353,0.5454545454545454,0.6188106598438748,0.589041095890411,0.06998436127789888,0.3865112852186952,45
78,S Triplett,Ogden Raptors,3.56,0,1,28,0,0,43,38,24,17,22,39,8.16,3,1.4,201,3,12,2024,pitcher,43,4.604651162790698,0.627906976744186,7.953488372093023,1.7727272727272727,0.19402985074626863,0.10945273631840796,0.0845771144278607,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.125744664768576,Reliever,TRUE,0.0845771144278607,0.9090909090909091,0.5972222222222222,0.8390804597701149,0.47058823529411764,0.5454545454545454,0.6350964001065421,0.589041095890411,0.079577331569607,0.46826816534536936,45
82,J Dahle,Oakland Ballers,4.93,4,2,35,0,2,42,47,27,23,18,28,6,7,1.55,191,7,6,2024,pitcher,42,3.857142857142857,1.5,10.071428571428571,1.5555555555555556,0.14659685863874344,0.09424083769633508,0.05235602094240836,0,6.322036836403034,1.6614084507042253,4.660628385698809,7.208247433317856,Reliever,TRUE,0.05235602094240838,0.75,0.2916666666666667,0.7183908045977011,0.29411764705882354,0.5340909090909091,0.43994291290183785,0.5833333333333334,-0.03503330080726126,-0.5085103972419937,35
82,E Swanson,Missoula PaddleHeads,4.29,4,1,44,0,8,42,33,22,20,38,66,14.14,2,1.69,202,8,10,2024,pitcher,42,8.142857142857142,0.42857142857142855,7.071428571428571,1.736842105263158,0.32673267326732675,0.18811881188118812,0.13861386138613865,0,6.322036836403034,1.6614084507042253,4.660628385698809,5.565390290460714,Reliever,TRUE,0.13861386138613863,0.8409090909090909,0.7569444444444444,0.5804597701149425,0.7352941176470589,0.5340909090909091,0.7141325783186838,0.5833333333333334,0.12491067068589891,0.85462528510797,45
84,J Lynch,Glacier Range Riders,6.7,0,2,34,0,5,41.666666666666664,40,31,31,23,46,9.94,5,1.51,191,4,10,2024,pitcher,41.2,4.968,1.08,8.64,2,0.24083769633507857,0.12041884816753928,0.12041884816753928,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.388628385698809,Reliever,TRUE,0.12041884816753927,0.5056818181818182,0.5277777777777778,0.7586206896551724,0.6647058823529411,0.5227272727272727,0.5741757201835802,0.5813953488372093,0.043125418711383846,0.15760373302520325,40
84,C Richardson,Oakland Ballers,4.1,6,0,32,0,0,41.666666666666664,37,20,19,22,53,11.45,8,1.42,189,5,5,2024,pitcher,41.2,4.752000000000001,1.7280000000000002,7.992000000000001,2.409090909090909,0.2804232804232804,0.1164021164021164,0.164021164021164,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.556628385698809,Reliever,TRUE,0.164021164021164,0.8693181818181818,0.4652777777777778,0.8275862068965517,0.8470588235294118,0.5227272727272727,0.6470883146884667,0.5813953488372093,0.08551646202817834,0.5188848942825791,45
86,M Timmins,Missoula PaddleHeads,6.31,5,2,38,0,1,41.333333333333336,51,33,29,17,40,8.71,8,1.65,199,4,5,2024,pitcher,41.1,3.701612903225806,1.7419354838709675,11.104838709677418,2.3529411764705883,0.20100502512562815,0.08542713567839195,0.1155778894472362,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.838047740537519,Reliever,TRUE,0.11557788944723618,0.5511363636363636,0.3888888888888889,0.6264367816091954,0.611764705882353,0.5113636363636364,0.4999271748929457,0.5794392523364486,-4.219772558287031e-5,-0.21029583666719057,40
86,Q Waterhouse,Ogden Raptors,8.06,1,5,41,0,6,41.333333333333336,46,39,37,31,40,8.71,6,1.86,205,10,7,2024,pitcher,41.1,6.75,1.3064516129032258,10.016129032258064,1.2903225806451613,0.1951219512195122,0.15121951219512195,0.04390243902439025,0,6.322036836403034,1.6614084507042253,4.660628385698809,7.370305805053647,Reliever,TRUE,0.04390243902439024,0.2727272727272727,0.2569444444444444,0.41379310344827586,0.2411764705882353,0.5113636363636364,0.31000601860388877,0.5794392523364486,-0.11008997052858781,-1.1481870523878965,30
88,G Grosjean,Idaho Falls Chukars,5.49,2,2,7,7,0,41,51,27,25,17,29,6.37,8,1.66,186,1,3,2024,pitcher,41,3.731707317073171,1.7560975609756098,11.195121951219512,1.7058823529411764,0.15591397849462366,0.0913978494623656,0.06451612903225806,1,6.322036836403034,1.6614084507042253,4.660628385698809,7.245994239357346,Starter,TRUE,0.06451612903225806,0.6363636363636364,0.2777777777777778,0.6091954022988506,0.3588235294117647,0.5056818181818182,0.4151021754051673,0.5774647887323944,-0.04902550434349494,-0.6277601053546817,35
89,C Griffin,Ogden Raptors,5.31,3,1,38,0,0,40.666666666666664,47,31,24,28,41,9.07,6,1.84,197,5,3,2024,pitcher,40.2,6.19672131147541,1.3278688524590163,10.401639344262296,1.4642857142857142,0.20812182741116753,0.14213197969543148,0.06598984771573604,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.849152975862744,Reliever,TRUE,0.06598984771573604,0.6761363636363636,0.3819444444444444,0.4367816091954023,0.3764705882352941,0.48295454545454547,0.44561369270801326,0.5754716981132076,-0.03129778061142633,-0.47667411842795115,35
89,J Haab,Billings Mustangs,2.21,4,1,41,0,12,40.666666666666664,35,16,10,24,61,13.5,NA,1.45,184,3,2,2024,pitcher,40.2,5.311475409836066,NA,7.745901639344263,2.5416666666666665,0.33152173913043476,0.13043478260869565,0.2010869565217391,0,6.322036836403034,1.6614084507042253,4.660628385698809,NA,Reliever,TRUE,0.20108695652173914,0.9659090909090909,0.5,0.8045977011494253,0.9470588235294117,0.48295454545454547,0.6872010802753703,0.5754716981132076,0.10772892355469425,0.7081924287707697,45
89,C Kafka,Glacier Range Riders,5.75,4,3,11,9,0,40.666666666666664,45,30,26,29,42,9.3,7,1.82,194,2,1,2024,pitcher,40.2,6.418032786885246,1.5491803278688523,9.959016393442624,1.4482758620689655,0.21649484536082475,0.14948453608247422,0.06701030927835053,0.8181818181818182,6.322036836403034,1.6614084507042253,4.660628385698809,7.045874287338153,Starter,TRUE,0.06701030927835051,0.6079545454545454,0.3194444444444444,0.4540229885057471,0.38235294117647056,0.48295454545454547,0.41328702850001026,0.5754716981132076,-0.049900860957541274,-0.6352204042596558,35
89,S Ordorica,Idaho Falls Chukars,6.42,3,3,33,1,1,40.666666666666664,66,35,29,11,27,5.98,5,1.89,191,NA,3,2024,pitcher,40.2,2.4344262295081966,1.1065573770491803,14.606557377049182,2.4545454545454546,0.14136125654450263,0.05759162303664921,0.08376963350785341,0.030303030303030304,6.322036836403034,1.6614084507042253,4.660628385698809,5.963907074223399,Reliever,TRUE,0.08376963350785341,0.5284090909090909,0.6527777777777778,0.3620689655172414,0.4588235294117647,0.48295454545454547,0.5407872589997338,0.5754716981132076,0.023471913197960013,-0.009894887888779944,40
93,D Day,Missoula PaddleHeads,4.46,5,1,12,8,0,40.333333333333336,43,22,20,12,69,15.4,6,1.36,180,1,4,2024,pitcher,40.1,2.677685950413223,1.3388429752066116,9.59504132231405,5.75,0.38333333333333336,0.06666666666666667,0.3166666666666667,0.6666666666666666,6.322036836403034,1.6614084507042253,4.660628385698809,4.363107724541784,Starter,TRUE,0.31666666666666665,0.8125,0.9722222222222222,0.867816091954023,1,0.4715909090909091,0.8682841344479277,0.5734597156398104,0.21119611501516233,1.5900000975163897,55
93,A Garcia,Missoula PaddleHeads,9.37,1,3,43,0,6,40.333333333333336,48,45,42,42,53,11.83,4,2.23,215,13,5,2024,pitcher,40.1,9.37190082644628,0.8925619834710743,10.710743801652892,1.261904761904762,0.24651162790697675,0.19534883720930232,0.05116279069767443,0,6.322036836403034,1.6614084507042253,4.660628385698809,6.817653179087238,Reliever,TRUE,0.05116279069767442,0.16477272727272727,0.4166666666666667,0.1724137931034483,0.2823529411764706,0.4715909090909091,0.3358331796668511,0.5734597156398104,-0.09414305810573939,-1.012278176648718,30
95,C Czerwinski,Great Falls Voyagers,6.08,3,2,8,7,0,40,44,30,27,13,47,10.58,3,1.43,177,2,3,2024,pitcher,40,2.925,0.675,9.9,3.6153846153846154,0.2655367231638418,0.07344632768361582,0.192090395480226,0.875,6.322036836403034,1.6614084507042253,4.660628385698809,4.485628385698809,Starter,TRUE,0.192090395480226,0.5738636363636364,0.9652777777777778,0.8218390804597702,0.9294117647058824,0.45454545454545453,0.8084387357346283,0.5714285714285714,0.17625070613407331,1.292174969533002,50
95,R Garland,Boise Hawks,7.2,3,2,12,7,1,40,47,40,32,32,44,9.9,5,1.98,199,14,6,2024,pitcher,40,7.2,1.125,10.575,1.375,0.22110552763819097,0.16080402010050251,0.06030150753768845,0.5833333333333334,6.322036836403034,1.6614084507042253,4.660628385698809,6.935628385698809,Starter,TRUE,0.06030150753768844,0.4318181818181818,0.3472222222222222,0.3160919540229885,0.3352941176470588,0.45454545454545453,0.37051145327514495,0.5714285714285714,-0.07399345527134574,-0.8405515254199999,35
95,J O'Neal,Rocky Mountain Vibes,4.5,4,2,36,0,0,40,32,21,20,15,33,7.42,3,1.18,166,2,7,2024,pitcher,40,3.375,0.675,7.2,2.2,0.19879518072289157,0.09036144578313252,0.10843373493975904,0,6.322036836403034,1.6614084507042253,4.660628385698809,5.6356283856988085,Reliever,TRUE,0.10843373493975904,0.7954545454545454,0.7361111111111112,0.9712643678160919,0.5823529411764706,0.45454545454545453,0.6955414694613478,0.5714285714285714,0.11173798254934157,0.7423599645474059,45
98,R Dudzinski,Boise Hawks,6.86,4,3,8,8,0,39.333333333333336,44,30,30,20,28,6.41,10,1.63,179,1,2,2024,pitcher,39.1,4.576271186440677,2.2881355932203387,10.067796610169491,1.4,0.1564245810055866,0.111731843575419,0.0446927374301676,1,6.322036836403034,1.6614084507042253,4.660628385698809,8.219950419597113,Starter,TRUE,0.0446927374301676,0.48295454545454547,0.11805555555555555,0.6436781609195402,0.24705882352941178,0.4318181818181818,0.2982177121109677,0.5673076923076923,-0.11447264409089332,-1.18553874911706,30
98,E Elliott,Ogden Raptors,6.18,3,1,8,8,0,39.333333333333336,41,28,27,19,30,6.86,9,1.53,174,NA,1,2024,pitcher,39.1,4.347457627118644,2.059322033898305,9.38135593220339,1.5789473684210529,0.1724137931034483,0.10919540229885058,0.06321839080459771,1,6.322036836403034,1.6614084507042253,4.660628385698809,7.635204656885249,Starter,TRUE,0.06321839080459771,0.5681818181818182,0.2152777777777778,0.735632183908046,0.34705882352941175,0.4318181818181818,0.37908609420779804,0.5673076923076923,-0.0685953888628838,-0.794546059453539,35
