"player_name","team","season","gp","pa","ab","h","x2b","x3b","hr","bb","hbp","sf","k","x1b","avg","obp","slg","ops","iso","bb_rate","k_rate","hr_rate","xbh","xbh_rate","woba","lg_obp","lg_slg","ops_plus","name_key","iso_pct","hr_pct","bb_pct","k_pct","power_score","discipline_score","scout_score","power_grade","discipline_grade","scout_grade","alumni_name","organization","signed_by_mlb_org"
"J Esparza","Rocky Mountain Vibes",2022,14,59,56,16,3,0,2,2,0,0,18,11,0.285714285714286,0.310344827586207,0.446428571428571,0.756773399014778,0.160714285714286,0.0338983050847458,0.305084745762712,0.0338983050847458,5,0.0847457627118644,0.330396551724138,0.403219653620203,0.505468647871367,65,"jesparza",0.475300400534045,0.602136181575434,0.0520694259012016,0.048064085447263,0.526034712950601,0.0502670226969293,0.359516021361816,51.562082777036,23.0541472317988,43.2393712849391,NA,NA,0
"J Faile","Billings Mustangs",2023,54,227,201,71,19,0,21,20,3,3,58,31,0.353233830845771,0.414096916299559,0.761194029850746,1.17529094615031,0.407960199004975,0.0881057268722467,0.255506607929515,0.092511013215859,40,0.176211453744493,0.492352422907489,0.415712620826764,0.519508091651979,146,"jfaile",0.985313751668892,0.98931909212283,0.299065420560748,0.120160213618158,0.986915887850467,0.218558077436582,0.717990654205607,79.214953271028,33.2792537010748,66.4114264755062,"John Michael Faile","Cincinnati Reds",1
"J Feliciano","Missoula PaddleHeads",2026,25,113,87,28,6,0,1,20,6,0,17,21,0.32183908045977,0.47787610619469,0.425287356321839,0.903163462516529,0.103448275862069,0.176991150442478,0.150442477876106,0.00884955752212389,7,0.0619469026548672,0.411566371681416,0.450384809487762,0.58938642643552,78,"jfeliciano",0.259012016021362,0.201602136181575,0.927903871829105,0.682242990654206,0.236048064085447,0.817356475300401,0.439506008010681,34.1628838451268,69.6613263029811,48.4099809055309,NA,NA,0
"J Feliciano","Rocky Mountain Vibes",2025,13,52,37,14,1,0,0,12,2,0,6,13,0.378378378378378,0.549019607843137,0.405405405405405,0.954425013248543,0.027027027027027,0.230769230769231,0.115384615384615,0,1,0.0192307692307692,0.441941176470588,0.430165036674817,0.545487286609522,102,"jfeliciano",0.0854472630173565,0,0.985313751668892,0.855807743658211,0.0512683578104139,0.927036048064086,0.357787049399199,23.0761014686248,76.3252889880349,43.1276093077446,NA,NA,0
"J Fitzpatrick","Grand Junction Jackalopes",2022,42,177,160,55,11,0,7,13,2,1,35,37,0.34375,0.397727272727273,0.54375,0.941477272727273,0.2,0.0734463276836158,0.19774011299435,0.0395480225988701,18,0.101694915254237,0.408852272727273,0.403219653620203,0.505468647871367,106,"jfitzpatrick",0.622162883845127,0.694259012016021,0.182910547396529,0.391188251001335,0.651001335113485,0.276635514018692,0.519973297730307,59.0600801068091,36.807949705942,53.6114437360432,NA,NA,0
"J Fry","Great Falls Voyagers",2022,19,76,63,20,5,0,1,10,0,1,16,14,0.317460317460317,0.405405405405405,0.444444444444444,0.84984984984985,0.126984126984127,0.131578947368421,0.210526315789474,0.0131578947368421,6,0.0789473684210526,0.375513513513514,0.403219653620203,0.505468647871367,88,"jfry",0.348464619492657,0.261682242990654,0.694259012016021,0.32977303070761,0.313751668891856,0.530240320427236,0.389522696929239,38.8251001335113,52.2165889271953,45.1790241323883,NA,NA,0
"J Garcia","Billings Mustangs",2021,84,381,349,120,0,0,13,32,0,0,82,107,0.343839541547278,0.398950131233596,0.455587392550143,0.854537523783739,0.111747851002865,0.083989501312336,0.215223097112861,0.0341207349081365,13,0.0341207349081365,0.37902624671916,0.386737115479336,0.403905188465603,116,"jgarcia",0.279038718291055,0.608811748998665,0.253671562082777,0.293724966622163,0.410947930574099,0.271695594125501,0.36220961281709,44.6568758344459,36.5078077469073,43.4134869521128,NA,NA,0
"J Garcia","Billings Mustangs",2022,76,341,308,97,11,9,11,22,7,4,91,66,0.314935064935065,0.36950146627566,0.516233766233766,0.885735232509426,0.201298701298701,0.0645161290322581,0.266862170087977,0.032258064516129,31,0.0909090909090909,0.382633431085044,0.403219653620203,0.505468647871367,94,"jgarcia",0.639519359145527,0.574098798397864,0.130841121495327,0.089452603471295,0.613351134846462,0.112216288384513,0.43795393858478,56.8010680907877,26.8180896369905,48.3096540341111,NA,NA,0
"J Gates","Oakland Ballers",2024,24,79,69,23,5,0,3,6,3,0,14,15,0.333333333333333,0.41025641025641,0.536231884057971,0.946488294314381,0.202898550724638,0.0759493670886076,0.177215189873418,0.0379746835443038,8,0.10126582278481,0.413897435897436,0.424262617051871,0.536937901498929,97,"jgates",0.643524699599466,0.676902536715621,0.204272363150868,0.506008010680908,0.656875834445928,0.340053404539386,0.545987983978638,59.4125500667557,40.6611235043602,55.2930515550665,NA,NA,0
"J Goldfarb","Ogden Raptors",2021,70,320,275,91,0,0,16,45,0,0,68,75,0.330909090909091,0.425,0.505454545454545,0.930454545454545,0.174545454545455,0.140625,0.2125,0.05,16,0.05,0.41020625,0.386737115479336,0.403905188465603,135,"jgoldfarb",0.520694259012016,0.835781041388518,0.758344459279039,0.321762349799733,0.646728971962617,0.561882510013351,0.617032710280374,58.803738317757,54.139119853985,59.88543318554,"Jakob Goldfarb","Pittsburgh Pirates",1
"J Gonzalez","Yuba-Sutter Freebirds",2024,88,392,322,119,22,4,19,57,9,3,75,74,0.369565217391304,0.473145780051151,0.639751552795031,1.11289733284618,0.270186335403727,0.145408163265306,0.191326530612245,0.048469387755102,45,0.114795918367347,0.475409207161125,0.424262617051871,0.536937901498929,131,"jgonzalez",0.858477970627503,0.809078771695594,0.789052069425901,0.425901201602136,0.83871829105474,0.625634178905207,0.764138851802403,70.3230974632844,58.0125735145001,69.3944787857212,NA,NA,0
"J Gonzalez Perez","Idaho Falls Chukars",2026,4,17,15,5,1,0,0,0,0,2,4,4,0.333333333333333,0.294117647058824,0.4,0.694117647058824,0.0666666666666667,0,0.235294117647059,0,1,0.0588235294117647,0.283705882352941,0.450384809487762,0.58938642643552,33,"jperez",0.162883845126836,0,0,0.184245660881175,0.0977303070761015,0.0829105473965287,0.092543391188251,25.8638184245661,25.0375177448793,25.9820706171721,NA,NA,0
"J Guenther","Missoula PaddleHeads",2023,84,393,326,112,13,1,8,50,9,8,31,90,0.343558282208589,0.435114503816794,0.46319018404908,0.898304687865874,0.119631901840491,0.127226463104326,0.0788804071246819,0.0203562340966921,22,0.0559796437659033,0.396603053435115,0.415712620826764,0.519508091651979,94,"jguenther",0.309746328437917,0.397863818424566,0.651535380507343,0.953271028037383,0.344993324432577,0.787316421895861,0.499806408544726,40.6995994659546,67.8361387142567,52.3078416777242,NA,NA,0
"J Gutierrez","Billings Mustangs",2026,63,305,278,111,23,1,7,13,7,7,16,80,0.399280575539568,0.429508196721311,0.564748201438849,0.99425639816016,0.165467625899281,0.0426229508196721,0.0524590163934426,0.0229508196721311,31,0.101639344262295,0.428262295081967,0.450384809487762,0.58938642643552,91,"jgutierrez",0.4913217623498,0.425901201602136,0.061415220293725,0.973297730307076,0.465153538050734,0.471762349799733,0.467466622162884,47.9092122830441,48.6635570878118,50.2173748880762,NA,NA,0
"J Gutierrez","Grand Junction Jackalopes",2021,58,240,219,68,0,0,7,21,0,0,51,61,0.310502283105023,0.370833333333333,0.406392694063927,0.77722602739726,0.0958904109589041,0.0875,0.2125,0.0291666666666667,7,0.0291666666666667,0.347354166666667,0.386737115479336,0.403905188465603,97,"jgutierrez",0.228304405874499,0.523364485981308,0.293724966622163,0.321762349799733,0.346328437917223,0.306341789052069,0.332333110814419,40.7797062750334,38.6128574325695,41.4822486164601,NA,NA,0
"J Harrison-Dudley","RedPocket Mobiles",2026,79,356,303,101,18,1,26,49,2,2,95,56,0.333333333333333,0.426966292134831,0.656765676567657,1.08373196870249,0.323432343234323,0.137640449438202,0.26685393258427,0.0730337078651685,45,0.126404494382022,0.460960674157303,0.450384809487762,0.58938642643552,106,"jharrison-dudley",0.937249666221629,0.955941255006676,0.734312416555407,0.0907877169559412,0.944726301735648,0.444726301735648,0.769726301735648,76.6835781041389,47.0208882579599,69.7556555228325,NA,NA,0
"J Hjelle","Boise Hawks",2025,92,428,394,133,35,2,26,22,8,4,92,70,0.33756345177665,0.380841121495327,0.634517766497462,1.01535888799279,0.296954314720812,0.0514018691588785,0.214953271028037,0.0607476635514019,63,0.147196261682243,0.433315420560748,0.430165036674817,0.545487286609522,105,"jhjelle",0.901201602136182,0.907877169559413,0.0787716955941255,0.295060080106809,0.903871829105474,0.176101468624833,0.64915220293725,74.2323097463284,30.6996552423444,61.9616600321478,NA,NA,0
"J Hubbard","Grand Junction Jackalopes",2022,60,254,233,78,11,3,6,14,4,3,52,58,0.334763948497854,0.377952755905512,0.484978540772532,0.862931296678044,0.150214592274678,0.0551181102362205,0.204724409448819,0.0236220472440945,20,0.078740157480315,0.375933070866142,0.403219653620203,0.505468647871367,90,"jhubbard",0.433911882510013,0.43524699599466,0.0921228304405874,0.355140186915888,0.434445927903872,0.210480640854473,0.356058077436582,46.0667556742323,32.7884810383289,43.0158473305501,NA,NA,0
"J Hubbard","Grand Junction Jackalopes",2023,94,460,392,124,20,8,25,45,18,4,84,71,0.316326530612245,0.407407407407407,0.599489795918367,1.00689720332577,0.283163265306122,0.0978260869565217,0.182608695652174,0.0543478260869565,53,0.115217391304348,0.431300653594771,0.415712620826764,0.519508091651979,113,"jhubbard",0.881174899866489,0.86648865153538,0.387182910547397,0.479305740987984,0.875300400534045,0.428638184245661,0.718968624833111,72.5180240320427,46.0433989048874,66.4746431923363,NA,NA,0
"J Jablonski","Idaho Falls Chukars",2025,68,299,242,76,14,1,18,49,5,2,72,43,0.31404958677686,0.436241610738255,0.603305785123967,1.03954739586222,0.289256198347107,0.163879598662207,0.240802675585284,0.0602006688963211,33,0.110367892976589,0.445744966442953,0.430165036674817,0.545487286609522,112,"jjablonski",0.890520694259012,0.90520694259012,0.881174899866489,0.158878504672897,0.896395193591455,0.556141522029373,0.777306408544726,73.7837116154873,53.7903062259177,70.2456390174439,NA,NA,0
"J Jablonski","Long Beach Coast",2026,87,375,312,97,22,1,23,52,7,4,87,51,0.310897435897436,0.416,0.608974358974359,1.02497435897436,0.298076923076923,0.138666666666667,0.232,0.0613333333333333,46,0.122666666666667,0.437661333333333,0.450384809487762,0.58938642643552,96,"jjablonski",0.903871829105474,0.913217623497997,0.743658210947931,0.198931909212283,0.907610146862483,0.498531375166889,0.764432576769025,74.456608811749,50.2900020279862,69.4134653764415,NA,NA,0
"J Johnson","Grand Junction Jackalopes",2022,62,274,250,80,16,2,10,21,0,3,61,52,0.32,0.368613138686131,0.52,0.888613138686131,0.2,0.0766423357664234,0.222627737226277,0.0364963503649635,28,0.102189781021898,0.384102189781022,0.403219653620203,0.505468647871367,94,"jjohnson",0.628838451268358,0.655540720961282,0.209612817089453,0.2456608811749,0.639519359145527,0.225834445927904,0.494729639519359,58.3711615487316,33.7213546947881,51.9796757176608,NA,NA,0
"J Johnson","Grand Junction Jackalopes",2023,96,490,419,155,35,5,22,64,4,2,79,93,0.369928400954654,0.456032719836401,0.634844868735084,1.09087758857148,0.26491646778043,0.130612244897959,0.161224489795918,0.0448979591836735,62,0.126530612244898,0.467114519427403,0.415712620826764,0.519508091651979,132,"jjohnson",0.84913217623498,0.763684913217624,0.686248331108144,0.61415220293725,0.814953271028037,0.653805073431242,0.758551401869159,68.8971962616822,59.7241938754817,69.03330204861,NA,NA,0
"J Johnson Jr.","Billings Mustangs",2026,88,409,356,114,22,3,28,44,6,2,95,61,0.320224719101124,0.401960784313726,0.634831460674157,1.03679224498788,0.314606741573034,0.107579462102689,0.232273838630807,0.0684596577017115,53,0.12958435207824,0.442397058823529,0.450384809487762,0.58938642643552,97,"j.",0.930574098798398,0.942590120160214,0.489986648865154,0.196261682242991,0.935380507343124,0.35781041388518,0.733230974632844,76.1228304405874,41.7400121679173,67.3965716258347,NA,NA,0
"J Kalafut","Boise Hawks",2026,78,375,297,108,16,2,8,63,8,7,42,82,0.363636363636364,0.477333333333333,0.511784511784512,0.989117845117845,0.148148148148148,0.168,0.112,0.0213333333333333,26,0.0693333333333333,0.433168,0.450384809487762,0.58938642643552,93,"jkalafut",0.421895861148198,0.409879839786382,0.903871829105474,0.863818424566088,0.417089452603471,0.88584779706275,0.581154873164219,45.0253671562083,73.8227540052728,57.5662642803974,NA,NA,0
"J Kirby","Yuba-Sutter Freebirds",2024,31,117,96,29,2,3,6,15,1,5,27,18,0.302083333333333,0.384615384615385,0.572916666666667,0.957532051282051,0.270833333333333,0.128205128205128,0.230769230769231,0.0512820512820513,11,0.094017094017094,0.402153846153846,0.424262617051871,0.536937901498929,97,"jkirby",0.861148197596796,0.845126835781041,0.656875834445928,0.210947930574099,0.854739652870494,0.456208277703605,0.715253671562083,71.2843791722296,47.7185155140945,66.234505971067,NA,NA,0
"J Kline","Billings Mustangs",2022,68,248,223,73,11,7,9,15,5,5,69,46,0.327354260089686,0.375,0.560538116591928,0.935538116591928,0.233183856502242,0.0604838709677419,0.278225806451613,0.0362903225806452,27,0.108870967741935,0.399233870967742,0.403219653620203,0.505468647871367,104,"jkline",0.763684913217624,0.650200267022697,0.114819759679573,0.0694259012016022,0.718291054739653,0.094392523364486,0.499926568758344,63.0974632843792,25.735145001014,52.3156089193825,NA,NA,0
"J Lara","Rocky Mountain Vibes",2022,15,49,41,15,2,1,0,4,3,1,16,12,0.365853658536585,0.448979591836735,0.463414634146341,0.912394225983076,0.0975609756097561,0.0816326530612245,0.326530612244898,0,3,0.0612244897959184,0.402857142857143,0.403219653620203,0.505468647871367,103,"jlara",0.236315086782377,0,0.23497997329773,0.0360480640854473,0.141789052069426,0.145460614152203,0.143074098798398,28.5073431241656,28.8379639018455,29.2484114912025,NA,NA,0
"J Lee","Boise Hawks",2025,32,124,115,37,5,4,1,5,2,0,22,27,0.321739130434783,0.360655737704918,0.460869565217391,0.821525302922309,0.139130434782609,0.0403225806451613,0.17741935483871,0.00806451612903225,10,0.0806451612903226,0.358934426229508,0.430165036674817,0.545487286609522,68,"jlee",0.389853137516689,0.193591455273698,0.0587449933244326,0.504672897196262,0.311348464619493,0.259412550066756,0.293170894526035,38.6809078771696,35.76150882174,38.9507751059905,NA,NA,0
"J Lee","Missoula PaddleHeads",2024,20,50,44,14,3,0,2,3,2,1,11,9,0.318181818181818,0.38,0.522727272727273,0.902727272727273,0.204545454545455,0.06,0.22,0.04,5,0.1,0.39042,0.424262617051871,0.536937901498929,87,"jlee",0.648865153538051,0.699599465954606,0.11214953271028,0.268357810413885,0.669158878504673,0.182443257676903,0.498808411214953,60.1495327102804,31.0849726221862,52.2433304206177,NA,NA,0
"J Lojewski","Modesto Roadsters",2026,74,371,308,101,21,1,12,42,15,4,42,67,0.327922077922078,0.428184281842818,0.519480519480519,0.947664801323338,0.191558441558441,0.113207547169811,0.113207547169811,0.032345013477089,34,0.091644204851752,0.414159891598916,0.450384809487762,0.58938642643552,83,"jlojewski",0.595460614152203,0.578104138851802,0.53671562082777,0.85981308411215,0.588518024032043,0.682109479305741,0.621275033377837,55.3110814419226,61.443926181302,60.1596599674207,NA,NA,0
"J Mabry","Glacier Range Riders",2025,51,205,189,62,5,0,0,11,1,3,21,57,0.328042328042328,0.362745098039216,0.354497354497354,0.71724245253657,0.0264550264550265,0.0536585365853659,0.102439024390244,0,5,0.024390243902439,0.320014705882353,0.430165036674817,0.545487286609522,49,"jmabry",0.0841121495327103,0,0.0881174899866489,0.897196261682243,0.0504672897196262,0.452202937249666,0.19107476635514,23.0280373831776,47.4751571689313,32.3512087769831,NA,NA,0
"J Malec","Great Falls Voyagers",2021,45,152,128,29,0,0,1,24,0,0,51,28,0.2265625,0.348684210526316,0.25,0.598684210526316,0.0234375,0.157894736842105,0.335526315789474,0.00657894736842105,1,0.00657894736842105,0.286348684210526,0.386737115479336,0.403905188465603,52,"jmalec",0.0814419225634179,0.177570093457944,0.850467289719626,0.0253671562082777,0.119893190921228,0.479172229639519,0.24564085447263,27.1935914552737,49.1137700263638,35.878399516705,NA,NA,0
"J Malec","Great Falls Voyagers",2022,84,396,353,101,12,2,6,27,12,4,104,81,0.286118980169972,0.353535353535354,0.382436260623229,0.735971614158583,0.0963172804532578,0.0681818181818182,0.262626262626263,0.0151515151515152,20,0.0505050505050505,0.329070707070707,0.403219653620203,0.505468647871367,63,"jmalec",0.229639519359146,0.289719626168224,0.157543391188251,0.100133511348465,0.253671562082777,0.131708945260347,0.210984646194927,35.2202937249666,28.0024335834516,33.6381975684218,NA,NA,0
"J Matthews","Great Falls Voyagers",2021,68,268,233,80,0,0,7,35,0,0,44,73,0.343347639484979,0.42910447761194,0.433476394849785,0.862580872461726,0.0901287553648069,0.130597014925373,0.164179104477612,0.0261194029850746,7,0.0261194029850746,0.386869402985075,0.386737115479336,0.403905188465603,118,"jmatthews",0.20694259012016,0.483311081441923,0.684913217623498,0.595460614152203,0.317489986648865,0.644659546061415,0.431999332443258,39.0493991989319,59.1685256540256,47.9247440585995,"Jason Matthews","Chicago White Sox",1
"J McHenry","Billings Mustangs",2025,45,214,182,58,9,2,3,26,3,2,40,44,0.318681318681319,0.408450704225352,0.439560439560439,0.848011143785792,0.120879120879121,0.121495327102804,0.186915887850467,0.014018691588785,14,0.0654205607476635,0.376300469483568,0.430165036674817,0.545487286609522,76,"jmchenry",0.319092122830441,0.277703604806409,0.618157543391188,0.451268357810414,0.302536715620828,0.54305740987984,0.386718958611482,38.1522029372497,52.9953356317177,44.9977884936945,NA,NA,0
"J McLaughlin","Glacier Range Riders",2025,13,68,60,21,1,1,2,4,3,1,15,17,0.35,0.411764705882353,0.5,0.911764705882353,0.15,0.0588235294117647,0.220588235294118,0.0294117647058823,4,0.0588235294117647,0.398691176470588,0.430165036674817,0.545487286609522,87,"jmclaughlin",0.429906542056075,0.534045393858478,0.105473965287049,0.261682242990654,0.471562082777036,0.175767690253672,0.368034045393858,48.2937249666222,30.6793753802474,43.7899824158279,NA,NA,0
"J McMurray","Rocky Mountain Vibes",2023,55,239,205,92,11,0,1,29,2,3,10,80,0.448780487804878,0.514644351464435,0.517073170731707,1.03171752219614,0.0682926829268293,0.121338912133891,0.0418410041841004,0.00418410041841004,12,0.0502092050209205,0.454292887029289,0.415712620826764,0.519508091651979,123,"jmcmurray",0.166889185580774,0.156208277703605,0.615487316421896,0.978638184245661,0.162616822429907,0.77890520694259,0.378317757009346,29.7570093457944,67.3250861894139,44.4547288477513,NA,NA,0
